iso3,date,gdp_annual_growth_rate
QAT,2009-03-01,-0.9
QAT,2009-04-01,-15.3
QAT,2009-05-01,-15.3
QAT,2009-06-01,-15.3
QAT,2009-07-01,-15.3
QAT,2009-08-01,-15.3
QAT,2009-09-01,-15.3
QAT,2009-10-01,21.1
QAT,2009-11-01,21.1
QAT,2009-12-01,21.1
QAT,2010-01-01,32.9
QAT,2010-02-01,32.9
QAT,2010-03-01,32.9
QAT,2010-04-01,32.9
QAT,2010-05-01,32.9
QAT,2010-06-01,32.9
QAT,2010-07-01,29.3
QAT,2010-08-01,29.3
QAT,2010-09-01,29.3
QAT,2010-10-01,28.7
QAT,2010-11-01,28.7
QAT,2010-12-01,28.7
QAT,2011-01-01,10.7
QAT,2011-02-01,10.7
QAT,2011-03-01,10.7
QAT,2011-04-01,20.6
QAT,2011-05-01,20.6
QAT,2011-06-01,20.6
QAT,2011-07-01,14.4
QAT,2011-08-01,14.4
QAT,2011-09-01,14.4
QAT,2011-10-01,6.9
QAT,2011-11-01,6.9
QAT,2011-12-01,6.9
QAT,2012-01-01,6.7
QAT,2012-02-01,6.7
QAT,2012-03-01,6.7
QAT,2012-04-01,3.9
QAT,2012-05-01,3.9
QAT,2012-06-01,3.9
QAT,2012-07-01,2.8
QAT,2012-08-01,2.8
QAT,2012-09-01,2.8
QAT,2012-10-01,5.4
QAT,2012-11-01,5.4
QAT,2012-12-01,5.4
QAT,2013-01-01,4.7
QAT,2013-02-01,4.7
QAT,2013-03-01,4.7
QAT,2013-04-01,4.3
QAT,2013-05-01,4.3
QAT,2013-06-01,4.3
QAT,2013-07-01,4.7
QAT,2013-08-01,4.7
QAT,2013-09-01,4.7
QAT,2013-10-01,3.9
QAT,2013-11-01,3.9
QAT,2013-12-01,3.9
QAT,2014-01-01,3.6
QAT,2014-02-01,3.6
QAT,2014-03-01,3.6
QAT,2014-04-01,3.1
QAT,2014-05-01,3.1
QAT,2014-06-01,3.1
QAT,2014-07-01,3.4
QAT,2014-08-01,3.4
QAT,2014-09-01,3.4
QAT,2014-10-01,5.8
QAT,2014-11-01,5.8
QAT,2014-12-01,5.8
QAT,2015-01-01,1.9
QAT,2015-02-01,1.9
QAT,2015-03-01,1.9
QAT,2015-04-01,4.8
QAT,2015-05-01,4.8
QAT,2015-06-01,4.8
QAT,2015-07-01,3.6
QAT,2015-08-01,3.6
QAT,2015-09-01,3.6
QAT,2015-10-01,3.9
QAT,2015-11-01,3.9
QAT,2015-12-01,3.9
QAT,2016-01-01,1.4
QAT,2016-02-01,1.4
QAT,2016-03-01,1.4
QAT,2016-04-01,1.8
QAT,2016-05-01,1.8
QAT,2016-06-01,1.8
QAT,2016-07-01,3.9
QAT,2016-08-01,3.9
QAT,2016-09-01,3.9
QAT,2016-10-01,1.2
QAT,2016-11-01,1.2
QAT,2016-12-01,1.2
QAT,2017-01-01,1.5
QAT,2017-02-01,1.5
QAT,2017-03-01,1.5
QAT,2017-04-01,0.8
QAT,2017-05-01,0.8
QAT,2017-06-01,0.8
QAT,2017-07-01,0.7
QAT,2017-08-01,0.7
QAT,2017-09-01,0.7
QAT,2017-10-01,3.3
QAT,2017-11-01,3.3
QAT,2017-12-01,3.3
QAT,2018-01-01,2.0
QAT,2018-02-01,2.0
QAT,2018-03-01,2.0
QAT,2018-04-01,1.7
QAT,2018-05-01,1.7
QAT,2018-06-01,1.7
QAT,2018-07-01,1.8
QAT,2018-08-01,1.8
QAT,2018-09-01,1.8
QAT,2018-10-01,0.3
QAT,2018-11-01,0.3
QAT,2018-12-01,0.3
QAT,2019-01-01,-17.2
QAT,2019-02-01,-17.2
QAT,2019-03-01,-17.2
QAT,2019-04-01,-1.4
QAT,2019-05-01,-1.4
QAT,2019-06-01,-1.4
QAT,2019-07-01,-0.2
QAT,2019-08-01,-0.2
QAT,2019-09-01,-0.2
QAT,2019-10-01,-0.6
QAT,2019-11-01,-0.6
QAT,2019-12-01,-0.6
QAT,2020-01-01,0.9
QAT,2020-02-01,0.9
QAT,2020-03-01,0.9
QAT,2020-04-01,-6.1
QAT,2020-05-01,-6.1
QAT,2020-06-01,-6.1
QAT,2020-07-01,-4.5
QAT,2020-08-01,-4.5
QAT,2020-09-01,-4.5
QAT,2020-10-01,-3.9
QAT,2020-11-01,-3.9
QAT,2020-12-01,-3.9
QAT,2021-01-01,-2.2
QAT,2021-02-01,-2.2
QAT,2021-03-01,-2.2
QAT,2021-04-01,4.0
QAT,2021-05-01,4.0
QAT,2021-06-01,4.0
QAT,2021-07-01,2.6
QAT,2021-08-01,2.6
QAT,2021-09-01,2.6
QAT,2021-10-01,2.0
QAT,2021-11-01,2.0
QAT,2021-12-01,2.0
QAT,2022-01-01,2.5
QAT,2022-02-01,2.5
QAT,2022-03-01,2.5
QAT,2022-04-01,6.3
QAT,2022-05-01,6.3
QAT,2022-06-01,6.3
QAT,2022-07-01,4.3
QAT,2022-08-01,4.3
QAT,2022-09-01,4.3
QAT,2022-10-01,8.0
QAT,2022-11-01,8.0
QAT,2022-12-01,8.0
QAT,2023-01-01,2.7
QAT,2023-02-01,2.7
QAT,2023-03-01,2.7
QAT,2023-04-01,1.0
QAT,2023-05-01,1.0
QAT,2023-06-01,1.0
QAT,2023-07-01,1.5
QAT,2023-08-01,1.5
QAT,2023-09-01,1.5
QAT,2023-10-01,0.0
QAT,2023-11-01,0.0
QAT,2023-12-01,0.0
QAT,2024-01-01,1.5
QAT,2024-02-01,1.5
QAT,2024-03-01,1.5
QAT,2024-04-01,0.8
QAT,2024-05-01,0.8
QAT,2024-06-01,0.8
QAT,2024-07-01,2.0
QAT,2024-08-01,2.0
QAT,2024-09-01,2.0
QAT,2024-10-01,6.1
QAT,2024-11-01,6.1
QAT,2024-12-01,6.1
QAT,2025-01-01,3.7
QAT,2025-02-01,3.7
QAT,2025-03-01,3.7
ROU,1996-01-01,3.3
ROU,1996-02-01,3.3
ROU,1996-03-01,3.3
ROU,1996-04-01,4.7
ROU,1996-05-01,4.7
ROU,1996-06-01,4.7
ROU,1996-07-01,2.0
ROU,1996-08-01,2.0
ROU,1996-09-01,2.0
ROU,1996-10-01,5.6
ROU,1996-11-01,5.6
ROU,1996-12-01,5.6
ROU,1997-01-01,1.3
ROU,1997-02-01,1.3
ROU,1997-03-01,1.3
ROU,1997-04-01,-3.0
ROU,1997-05-01,-3.0
ROU,1997-06-01,-3.0
ROU,1997-07-01,-7.4
ROU,1997-08-01,-7.4
ROU,1997-09-01,-7.4
ROU,1997-10-01,-7.1
ROU,1997-11-01,-7.1
ROU,1997-12-01,-7.1
ROU,1998-01-01,-1.7
ROU,1998-02-01,-1.7
ROU,1998-03-01,-1.7
ROU,1998-04-01,-1.4
ROU,1998-05-01,-1.4
ROU,1998-06-01,-1.4
ROU,1998-07-01,-2.7
ROU,1998-08-01,-2.7
ROU,1998-09-01,-2.7
ROU,1998-10-01,-2.0
ROU,1998-11-01,-2.0
ROU,1998-12-01,-2.0
ROU,1999-01-01,-1.9
ROU,1999-02-01,-1.9
ROU,1999-03-01,-1.9
ROU,1999-04-01,-0.6
ROU,1999-05-01,-0.6
ROU,1999-06-01,-0.6
ROU,1999-07-01,0.0
ROU,1999-08-01,0.0
ROU,1999-09-01,0.0
ROU,1999-10-01,0.3
ROU,1999-11-01,0.3
ROU,1999-12-01,0.3
ROU,2000-01-01,3.0
ROU,2000-02-01,3.0
ROU,2000-03-01,3.0
ROU,2000-04-01,5.5
ROU,2000-05-01,5.5
ROU,2000-06-01,5.5
ROU,2000-07-01,1.7
ROU,2000-08-01,1.7
ROU,2000-09-01,1.7
ROU,2000-10-01,0.7
ROU,2000-11-01,0.7
ROU,2000-12-01,0.7
ROU,2001-01-01,2.7
ROU,2001-02-01,2.7
ROU,2001-03-01,2.7
ROU,2001-04-01,3.0
ROU,2001-05-01,3.0
ROU,2001-06-01,3.0
ROU,2001-07-01,7.0
ROU,2001-08-01,7.0
ROU,2001-09-01,7.0
ROU,2001-10-01,6.7
ROU,2001-11-01,6.7
ROU,2001-12-01,6.7
ROU,2002-01-01,5.1
ROU,2002-02-01,5.1
ROU,2002-03-01,5.1
ROU,2002-04-01,6.0
ROU,2002-05-01,6.0
ROU,2002-06-01,6.0
ROU,2002-07-01,5.4
ROU,2002-08-01,5.4
ROU,2002-09-01,5.4
ROU,2002-10-01,6.1
ROU,2002-11-01,6.1
ROU,2002-12-01,6.1
ROU,2003-01-01,0.6
ROU,2003-02-01,0.6
ROU,2003-03-01,0.6
ROU,2003-04-01,1.6
ROU,2003-05-01,1.6
ROU,2003-06-01,1.6
ROU,2003-07-01,4.1
ROU,2003-08-01,4.1
ROU,2003-09-01,4.1
ROU,2003-10-01,2.3
ROU,2003-11-01,2.3
ROU,2003-12-01,2.3
ROU,2004-01-01,8.0
ROU,2004-02-01,8.0
ROU,2004-03-01,8.0
ROU,2004-04-01,9.2
ROU,2004-05-01,9.2
ROU,2004-06-01,9.2
ROU,2004-07-01,10.6
ROU,2004-08-01,10.6
ROU,2004-09-01,10.6
ROU,2004-10-01,12.6
ROU,2004-11-01,12.6
ROU,2004-12-01,12.6
ROU,2005-01-01,6.7
ROU,2005-02-01,6.7
ROU,2005-03-01,6.7
ROU,2005-04-01,5.5
ROU,2005-05-01,5.5
ROU,2005-06-01,5.5
ROU,2005-07-01,2.8
ROU,2005-08-01,2.8
ROU,2005-09-01,2.8
ROU,2005-10-01,4.6
ROU,2005-11-01,4.6
ROU,2005-12-01,4.6
ROU,2006-01-01,4.9
ROU,2006-02-01,4.9
ROU,2006-03-01,4.9
ROU,2006-04-01,11.4
ROU,2006-05-01,11.4
ROU,2006-06-01,11.4
ROU,2006-07-01,8.3
ROU,2006-08-01,8.3
ROU,2006-09-01,8.3
ROU,2006-10-01,7.4
ROU,2006-11-01,7.4
ROU,2006-12-01,7.4
ROU,2007-01-01,6.7
ROU,2007-02-01,6.7
ROU,2007-03-01,6.7
ROU,2007-04-01,7.0
ROU,2007-05-01,7.0
ROU,2007-06-01,7.0
ROU,2007-07-01,6.2
ROU,2007-08-01,6.2
ROU,2007-09-01,6.2
ROU,2007-10-01,8.7
ROU,2007-11-01,8.7
ROU,2007-12-01,8.7
ROU,2008-01-01,10.4
ROU,2008-02-01,10.4
ROU,2008-03-01,10.4
ROU,2008-04-01,11.2
ROU,2008-05-01,11.2
ROU,2008-06-01,11.2
ROU,2008-07-01,11.1
ROU,2008-08-01,11.1
ROU,2008-09-01,11.1
ROU,2008-10-01,5.8
ROU,2008-11-01,5.8
ROU,2008-12-01,5.8
ROU,2009-01-01,-5.2
ROU,2009-02-01,-5.2
ROU,2009-03-01,-5.2
ROU,2009-04-01,-6.9
ROU,2009-05-01,-6.9
ROU,2009-06-01,-6.9
ROU,2009-07-01,-6.2
ROU,2009-08-01,-6.2
ROU,2009-09-01,-6.2
ROU,2009-10-01,-4.0
ROU,2009-11-01,-4.0
ROU,2009-12-01,-4.0
ROU,2010-01-01,-3.1
ROU,2010-02-01,-3.1
ROU,2010-03-01,-3.1
ROU,2010-04-01,-3.0
ROU,2010-05-01,-3.0
ROU,2010-06-01,-3.0
ROU,2010-07-01,-4.8
ROU,2010-08-01,-4.8
ROU,2010-09-01,-4.8
ROU,2010-10-01,-4.3
ROU,2010-11-01,-4.3
ROU,2010-12-01,-4.3
ROU,2011-01-01,4.2
ROU,2011-02-01,4.2
ROU,2011-03-01,4.2
ROU,2011-04-01,4.0
ROU,2011-05-01,4.0
ROU,2011-06-01,4.0
ROU,2011-07-01,6.2
ROU,2011-08-01,6.2
ROU,2011-09-01,6.2
ROU,2011-10-01,3.5
ROU,2011-11-01,3.5
ROU,2011-12-01,3.5
ROU,2012-01-01,2.0
ROU,2012-02-01,2.0
ROU,2012-03-01,2.0
ROU,2012-04-01,3.6
ROU,2012-05-01,3.6
ROU,2012-06-01,3.6
ROU,2012-07-01,0.5
ROU,2012-08-01,0.5
ROU,2012-09-01,0.5
ROU,2012-10-01,1.9
ROU,2012-11-01,1.9
ROU,2012-12-01,1.9
ROU,2013-01-01,-1.4
ROU,2013-02-01,-1.4
ROU,2013-03-01,-1.4
ROU,2013-04-01,-2.0
ROU,2013-05-01,-2.0
ROU,2013-06-01,-2.0
ROU,2013-07-01,1.3
ROU,2013-08-01,1.3
ROU,2013-09-01,1.3
ROU,2013-10-01,2.2
ROU,2013-11-01,2.2
ROU,2013-12-01,2.2
ROU,2014-01-01,5.0
ROU,2014-02-01,5.0
ROU,2014-03-01,5.0
ROU,2014-04-01,2.8
ROU,2014-05-01,2.8
ROU,2014-06-01,2.8
ROU,2014-07-01,4.8
ROU,2014-08-01,4.8
ROU,2014-09-01,4.8
ROU,2014-10-01,4.0
ROU,2014-11-01,4.0
ROU,2014-12-01,4.0
ROU,2015-01-01,3.7
ROU,2015-02-01,3.7
ROU,2015-03-01,3.7
ROU,2015-04-01,2.6
ROU,2015-05-01,2.6
ROU,2015-06-01,2.6
ROU,2015-07-01,3.2
ROU,2015-08-01,3.2
ROU,2015-09-01,3.2
ROU,2015-10-01,3.2
ROU,2015-11-01,3.2
ROU,2015-12-01,3.2
ROU,2016-01-01,2.5
ROU,2016-02-01,2.5
ROU,2016-03-01,2.5
ROU,2016-04-01,4.1
ROU,2016-05-01,4.1
ROU,2016-06-01,4.1
ROU,2016-07-01,2.4
ROU,2016-08-01,2.4
ROU,2016-09-01,2.4
ROU,2016-10-01,2.6
ROU,2016-11-01,2.6
ROU,2016-12-01,2.6
ROU,2017-01-01,6.8
ROU,2017-02-01,6.8
ROU,2017-03-01,6.8
ROU,2017-04-01,7.3
ROU,2017-05-01,7.3
ROU,2017-06-01,7.3
ROU,2017-07-01,9.8
ROU,2017-08-01,9.8
ROU,2017-09-01,9.8
ROU,2017-10-01,8.3
ROU,2017-11-01,8.3
ROU,2017-12-01,8.3
ROU,2018-01-01,5.7
ROU,2018-02-01,5.7
ROU,2018-03-01,5.7
ROU,2018-04-01,7.1
ROU,2018-05-01,7.1
ROU,2018-06-01,7.1
ROU,2018-07-01,5.9
ROU,2018-08-01,5.9
ROU,2018-09-01,5.9
ROU,2018-10-01,5.8
ROU,2018-11-01,5.8
ROU,2018-12-01,5.8
ROU,2019-01-01,4.4
ROU,2019-02-01,4.4
ROU,2019-03-01,4.4
ROU,2019-04-01,3.9
ROU,2019-05-01,3.9
ROU,2019-06-01,3.9
ROU,2019-07-01,3.2
ROU,2019-08-01,3.2
ROU,2019-09-01,3.2
ROU,2019-10-01,4.3
ROU,2019-11-01,4.3
ROU,2019-12-01,4.3
ROU,2020-01-01,2.4
ROU,2020-02-01,2.4
ROU,2020-03-01,2.4
ROU,2020-04-01,-10.0
ROU,2020-05-01,-10.0
ROU,2020-06-01,-10.0
ROU,2020-07-01,-5.0
ROU,2020-08-01,-5.0
ROU,2020-09-01,-5.0
ROU,2020-10-01,-1.4
ROU,2020-11-01,-1.4
ROU,2020-12-01,-1.4
ROU,2021-01-01,0.0
ROU,2021-02-01,0.0
ROU,2021-03-01,0.0
ROU,2021-04-01,14.7
ROU,2021-05-01,14.7
ROU,2021-06-01,14.7
ROU,2021-07-01,6.1
ROU,2021-08-01,6.1
ROU,2021-09-01,6.1
ROU,2021-10-01,2.4
ROU,2021-11-01,2.4
ROU,2021-12-01,2.4
ROU,2022-01-01,5.5
ROU,2022-02-01,5.5
ROU,2022-03-01,5.5
ROU,2022-04-01,4.3
ROU,2022-05-01,4.3
ROU,2022-06-01,4.3
ROU,2022-07-01,3.0
ROU,2022-08-01,3.0
ROU,2022-09-01,3.0
ROU,2022-10-01,3.6
ROU,2022-11-01,3.6
ROU,2022-12-01,3.6
ROU,2023-01-01,2.7
ROU,2023-02-01,2.7
ROU,2023-03-01,2.7
ROU,2023-04-01,1.2
ROU,2023-05-01,1.2
ROU,2023-06-01,1.2
ROU,2023-07-01,2.3
ROU,2023-08-01,2.3
ROU,2023-09-01,2.3
ROU,2023-10-01,3.3
ROU,2023-11-01,3.3
ROU,2023-12-01,3.3
ROU,2024-01-01,0.3
ROU,2024-02-01,0.3
ROU,2024-03-01,0.3
ROU,2024-04-01,0.9
ROU,2024-05-01,0.9
ROU,2024-06-01,0.9
ROU,2024-07-01,1.5
ROU,2024-08-01,1.5
ROU,2024-09-01,1.5
ROU,2024-10-01,0.5
ROU,2024-11-01,0.5
ROU,2024-12-01,0.5
ROU,2025-01-01,0.3
ROU,2025-02-01,0.3
ROU,2025-03-01,0.3
RUS,1996-01-01,-2.2
RUS,1996-02-01,-2.2
RUS,1996-03-01,-2.2
RUS,1996-04-01,-3.4
RUS,1996-05-01,-3.4
RUS,1996-06-01,-3.4
RUS,1996-07-01,-5.5
RUS,1996-08-01,-5.5
RUS,1996-09-01,-5.5
RUS,1996-10-01,-3.1
RUS,1996-11-01,-3.1
RUS,1996-12-01,-3.1
RUS,1997-01-01,-0.4
RUS,1997-02-01,-0.4
RUS,1997-03-01,-0.4
RUS,1997-04-01,-0.8
RUS,1997-05-01,-0.8
RUS,1997-06-01,-0.8
RUS,1997-07-01,2.8
RUS,1997-08-01,2.8
RUS,1997-09-01,2.8
RUS,1997-10-01,3.6
RUS,1997-11-01,3.6
RUS,1997-12-01,3.6
RUS,1998-01-01,-1.5
RUS,1998-02-01,-1.5
RUS,1998-03-01,-1.5
RUS,1998-04-01,-1.0
RUS,1998-05-01,-1.0
RUS,1998-06-01,-1.0
RUS,1998-07-01,-8.8
RUS,1998-08-01,-8.8
RUS,1998-09-01,-8.8
RUS,1998-10-01,-9.1
RUS,1998-11-01,-9.1
RUS,1998-12-01,-9.1
RUS,1999-01-01,-1.8
RUS,1999-02-01,-1.8
RUS,1999-03-01,-1.8
RUS,1999-04-01,3.2
RUS,1999-05-01,3.2
RUS,1999-06-01,3.2
RUS,1999-07-01,11.5
RUS,1999-08-01,11.5
RUS,1999-09-01,11.5
RUS,1999-10-01,12.1
RUS,1999-11-01,12.1
RUS,1999-12-01,12.1
RUS,2000-01-01,11.4
RUS,2000-02-01,11.4
RUS,2000-03-01,11.4
RUS,2000-04-01,10.2
RUS,2000-05-01,10.2
RUS,2000-06-01,10.2
RUS,2000-07-01,10.5
RUS,2000-08-01,10.5
RUS,2000-09-01,10.5
RUS,2000-10-01,8.3
RUS,2000-11-01,8.3
RUS,2000-12-01,8.3
RUS,2001-01-01,4.7
RUS,2001-02-01,4.7
RUS,2001-03-01,4.7
RUS,2001-04-01,5.1
RUS,2001-05-01,5.1
RUS,2001-06-01,5.1
RUS,2001-07-01,6.0
RUS,2001-08-01,6.0
RUS,2001-09-01,6.0
RUS,2001-10-01,4.5
RUS,2001-11-01,4.5
RUS,2001-12-01,4.5
RUS,2002-01-01,3.8
RUS,2002-02-01,3.8
RUS,2002-03-01,3.8
RUS,2002-04-01,4.4
RUS,2002-05-01,4.4
RUS,2002-06-01,4.4
RUS,2002-07-01,4.4
RUS,2002-08-01,4.4
RUS,2002-09-01,4.4
RUS,2002-10-01,6.2
RUS,2002-11-01,6.2
RUS,2002-12-01,6.2
RUS,2003-01-01,7.6
RUS,2003-02-01,7.6
RUS,2003-03-01,7.6
RUS,2003-04-01,8.0
RUS,2003-05-01,8.0
RUS,2003-06-01,8.0
RUS,2003-07-01,6.2
RUS,2003-08-01,6.2
RUS,2003-09-01,6.2
RUS,2003-10-01,7.7
RUS,2003-11-01,7.7
RUS,2003-12-01,7.7
RUS,2004-01-01,7.2
RUS,2004-02-01,7.2
RUS,2004-03-01,7.2
RUS,2004-04-01,8.0
RUS,2004-05-01,8.0
RUS,2004-06-01,8.0
RUS,2004-07-01,7.3
RUS,2004-08-01,7.3
RUS,2004-09-01,7.3
RUS,2004-10-01,6.2
RUS,2004-11-01,6.2
RUS,2004-12-01,6.2
RUS,2005-01-01,5.6
RUS,2005-02-01,5.6
RUS,2005-03-01,5.6
RUS,2005-04-01,6.0
RUS,2005-05-01,6.0
RUS,2005-06-01,6.0
RUS,2005-07-01,6.0
RUS,2005-08-01,6.0
RUS,2005-09-01,6.0
RUS,2005-10-01,7.8
RUS,2005-11-01,7.8
RUS,2005-12-01,7.8
RUS,2006-01-01,7.3
RUS,2006-02-01,7.3
RUS,2006-03-01,7.3
RUS,2006-04-01,8.1
RUS,2006-05-01,8.1
RUS,2006-06-01,8.1
RUS,2006-07-01,8.2
RUS,2006-08-01,8.2
RUS,2006-09-01,8.2
RUS,2006-10-01,8.9
RUS,2006-11-01,8.9
RUS,2006-12-01,8.9
RUS,2007-01-01,8.1
RUS,2007-02-01,8.1
RUS,2007-03-01,8.1
RUS,2007-04-01,8.6
RUS,2007-05-01,8.6
RUS,2007-06-01,8.6
RUS,2007-07-01,8.2
RUS,2007-08-01,8.2
RUS,2007-09-01,8.2
RUS,2007-10-01,9.2
RUS,2007-11-01,9.2
RUS,2007-12-01,9.2
RUS,2008-01-01,9.2
RUS,2008-02-01,9.2
RUS,2008-03-01,9.2
RUS,2008-04-01,7.9
RUS,2008-05-01,7.9
RUS,2008-06-01,7.9
RUS,2008-07-01,6.4
RUS,2008-08-01,6.4
RUS,2008-09-01,6.4
RUS,2008-10-01,-1.3
RUS,2008-11-01,-1.3
RUS,2008-12-01,-1.3
RUS,2009-01-01,-9.2
RUS,2009-02-01,-9.2
RUS,2009-03-01,-9.2
RUS,2009-04-01,-11.2
RUS,2009-05-01,-11.2
RUS,2009-06-01,-11.2
RUS,2009-07-01,-8.6
RUS,2009-08-01,-8.6
RUS,2009-09-01,-8.6
RUS,2009-10-01,-2.6
RUS,2009-11-01,-2.6
RUS,2009-12-01,-2.6
RUS,2010-01-01,4.1
RUS,2010-02-01,4.1
RUS,2010-03-01,4.1
RUS,2010-04-01,5.0
RUS,2010-05-01,5.0
RUS,2010-06-01,5.0
RUS,2010-07-01,3.8
RUS,2010-08-01,3.8
RUS,2010-09-01,3.8
RUS,2010-10-01,5.1
RUS,2010-11-01,5.1
RUS,2010-12-01,5.1
RUS,2011-01-01,3.3
RUS,2011-02-01,3.3
RUS,2011-03-01,3.3
RUS,2011-04-01,3.3
RUS,2011-05-01,3.3
RUS,2011-06-01,3.3
RUS,2011-07-01,2.5
RUS,2011-08-01,2.5
RUS,2011-09-01,2.5
RUS,2011-10-01,3.8
RUS,2011-11-01,3.8
RUS,2011-12-01,3.8
RUS,2012-01-01,5.7
RUS,2012-02-01,5.7
RUS,2012-03-01,5.7
RUS,2012-04-01,4.9
RUS,2012-05-01,4.9
RUS,2012-06-01,4.9
RUS,2012-07-01,3.5
RUS,2012-08-01,3.5
RUS,2012-09-01,3.5
RUS,2012-10-01,2.4
RUS,2012-11-01,2.4
RUS,2012-12-01,2.4
RUS,2013-01-01,1.1
RUS,2013-02-01,1.1
RUS,2013-03-01,1.1
RUS,2013-04-01,1.7
RUS,2013-05-01,1.7
RUS,2013-06-01,1.7
RUS,2013-07-01,1.5
RUS,2013-08-01,1.5
RUS,2013-09-01,1.5
RUS,2013-10-01,2.6
RUS,2013-11-01,2.6
RUS,2013-12-01,2.6
RUS,2014-01-01,-0.1
RUS,2014-02-01,-0.1
RUS,2014-03-01,-0.1
RUS,2014-04-01,0.6
RUS,2014-05-01,0.6
RUS,2014-06-01,0.6
RUS,2014-07-01,1.4
RUS,2014-08-01,1.4
RUS,2014-09-01,1.4
RUS,2014-10-01,0.9
RUS,2014-11-01,0.9
RUS,2014-12-01,0.9
RUS,2015-01-01,-1.5
RUS,2015-02-01,-1.5
RUS,2015-03-01,-1.5
RUS,2015-04-01,-3.1
RUS,2015-05-01,-3.1
RUS,2015-06-01,-3.1
RUS,2015-07-01,-1.7
RUS,2015-08-01,-1.7
RUS,2015-09-01,-1.7
RUS,2015-10-01,-1.6
RUS,2015-11-01,-1.6
RUS,2015-12-01,-1.6
RUS,2016-01-01,-0.2
RUS,2016-02-01,-0.2
RUS,2016-03-01,-0.2
RUS,2016-04-01,0.3
RUS,2016-05-01,0.3
RUS,2016-06-01,0.3
RUS,2016-07-01,0.1
RUS,2016-08-01,0.1
RUS,2016-09-01,0.1
RUS,2016-10-01,0.5
RUS,2016-11-01,0.5
RUS,2016-12-01,0.5
RUS,2017-01-01,1.3
RUS,2017-02-01,1.3
RUS,2017-03-01,1.3
RUS,2017-04-01,2.3
RUS,2017-05-01,2.3
RUS,2017-06-01,2.3
RUS,2017-07-01,2.6
RUS,2017-08-01,2.6
RUS,2017-09-01,2.6
RUS,2017-10-01,1.0
RUS,2017-11-01,1.0
RUS,2017-12-01,1.0
RUS,2018-01-01,2.6
RUS,2018-02-01,2.6
RUS,2018-03-01,2.6
RUS,2018-04-01,2.7
RUS,2018-05-01,2.7
RUS,2018-06-01,2.7
RUS,2018-07-01,2.6
RUS,2018-08-01,2.6
RUS,2018-09-01,2.6
RUS,2018-10-01,3.2
RUS,2018-11-01,3.2
RUS,2018-12-01,3.2
RUS,2019-01-01,1.4
RUS,2019-02-01,1.4
RUS,2019-03-01,1.4
RUS,2019-04-01,1.4
RUS,2019-05-01,1.4
RUS,2019-06-01,1.4
RUS,2019-07-01,2.8
RUS,2019-08-01,2.8
RUS,2019-09-01,2.8
RUS,2019-10-01,3.1
RUS,2019-11-01,3.1
RUS,2019-12-01,3.1
RUS,2020-01-01,1.5
RUS,2020-02-01,1.5
RUS,2020-03-01,1.5
RUS,2020-04-01,-7.3
RUS,2020-05-01,-7.3
RUS,2020-06-01,-7.3
RUS,2020-07-01,-3.3
RUS,2020-08-01,-3.3
RUS,2020-09-01,-3.3
RUS,2020-10-01,-1.3
RUS,2020-11-01,-1.3
RUS,2020-12-01,-1.3
RUS,2021-01-01,1.0
RUS,2021-02-01,1.0
RUS,2021-03-01,1.0
RUS,2021-04-01,11.4
RUS,2021-05-01,11.4
RUS,2021-06-01,11.4
RUS,2021-07-01,5.2
RUS,2021-08-01,5.2
RUS,2021-09-01,5.2
RUS,2021-10-01,6.0
RUS,2021-11-01,6.0
RUS,2021-12-01,6.0
RUS,2022-01-01,3.4
RUS,2022-02-01,3.4
RUS,2022-03-01,3.4
RUS,2022-04-01,-3.7
RUS,2022-05-01,-3.7
RUS,2022-06-01,-3.7
RUS,2022-07-01,-2.9
RUS,2022-08-01,-2.9
RUS,2022-09-01,-2.9
RUS,2022-10-01,-1.9
RUS,2022-11-01,-1.9
RUS,2022-12-01,-1.9
RUS,2023-01-01,-0.9
RUS,2023-02-01,-0.9
RUS,2023-03-01,-0.9
RUS,2023-04-01,5.3
RUS,2023-05-01,5.3
RUS,2023-06-01,5.3
RUS,2023-07-01,6.2
RUS,2023-08-01,6.2
RUS,2023-09-01,6.2
RUS,2023-10-01,5.3
RUS,2023-11-01,5.3
RUS,2023-12-01,5.3
RUS,2024-01-01,5.4
RUS,2024-02-01,5.4
RUS,2024-03-01,5.4
RUS,2024-04-01,4.3
RUS,2024-05-01,4.3
RUS,2024-06-01,4.3
RUS,2024-07-01,3.3
RUS,2024-08-01,3.3
RUS,2024-09-01,3.3
RUS,2024-10-01,3.3
RUS,2024-11-01,3.3
RUS,2024-12-01,3.3
RUS,2025-01-01,1.4
RUS,2025-02-01,1.4
RUS,2025-03-01,1.4
SAU,1980-10-01,5.7
SAU,1980-11-01,5.7
SAU,1980-12-01,5.7
SAU,1981-10-01,1.9
SAU,1981-11-01,1.9
SAU,1981-12-01,1.9
SAU,1982-10-01,-20.7
SAU,1982-11-01,-20.7
SAU,1982-12-01,-20.7
SAU,1983-10-01,-16.1
SAU,1983-11-01,-16.1
SAU,1983-12-01,-16.1
SAU,1984-10-01,-4.7
SAU,1984-11-01,-4.7
SAU,1984-12-01,-4.7
SAU,1985-10-01,-9.8
SAU,1985-11-01,-9.8
SAU,1985-12-01,-9.8
SAU,1986-10-01,17.0
SAU,1986-11-01,17.0
SAU,1986-12-01,17.0
SAU,1987-10-01,-6.6
SAU,1987-11-01,-6.6
